,scm,method,model,seed,q,estimate
2374,fairness_yw,exom,nice,7,ate,0.0102077651563795
2375,fairness_yw,exom,nice,7,ate,0.0052749836383830795
2376,fairness_yw,exom,nice,7,ate,0.01587783544530691
2377,fairness_yw,exom,nice,7,ate,0.02237270846743361
2378,fairness_yw,exom,nice,7,ate,0.014222341352458256
2379,fairness_yw,exom,nice,7,ate,0.016948072939769243
2380,fairness_yw,exom,nice,42,ate,-0.008495723306447656
2381,fairness_yw,exom,nice,42,ate,0.06286468184039812
2382,fairness_yw,exom,nice,42,ate,-0.008398705304765386
2383,fairness_yw,exom,nice,42,ate,0.017536630592179914
2384,fairness_yw,exom,nice,42,ate,0.027808779263502115
2385,fairness_yw,exom,nice,42,ate,-0.036013253103350906
2386,fairness_yw,exom,nice,42,ate,-0.010978951553313632
2387,fairness_yw,exom,nice,42,ate,-0.014726643860967115
2388,fairness_yw,exom,nice,42,ate,0.08695288147691049
2389,fairness_yw,exom,nice,42,ate,0.014978239856605735
2390,fairness_yw,exom,nice,3407,ate,0.04533817414845848
2391,fairness_yw,exom,nice,3407,ate,-0.0224249720224432
2392,fairness_yw,exom,nice,3407,ate,0.030037063610128478
2393,fairness_yw,exom,nice,3407,ate,-0.00439561842356645
2394,fairness_yw,exom,nice,3407,ate,0.03587200828921139
2395,fairness_yw,exom,nice,3407,ate,0.014492314196924705
2396,fairness_yw,exom,nice,3407,ate,-0.01699486239083342
2397,fairness_yw,exom,nice,3407,ate,0.036066244202175635
2398,fairness_yw,exom,nice,3407,ate,0.04154636685553226
2399,fairness_yw,exom,nice,3407,ate,0.02783186542588173
2400,fairness_yw,exom,nice,65535,ate,-0.03727039492591944
2401,fairness_yw,exom,nice,65535,ate,0.04789702523611311
2402,fairness_yw,exom,nice,65535,ate,0.012005130827181243
2403,fairness_yw,exom,nice,65535,ate,0.0022983908857781565
2404,fairness_yw,exom,nice,65535,ate,-0.10793255462418577
2405,fairness_yw,exom,nice,65535,ate,-0.017669250229110645
2406,fairness_yw,exom,nice,65535,ate,-0.40315606673303106
2407,fairness_yw,exom,nice,65535,ate,-0.005568275641369302
2408,fairness_yw,exom,nice,65535,ate,-0.003588937289936145
2409,fairness_yw,exom,nice,65535,ate,0.0050219743643515335
2410,fairness_yw,exom,nice,0,ett,0.024967901633728695
2411,fairness_yw,exom,nice,0,ett,0.12172790729918759
2412,fairness_yw,exom,nice,0,ett,0.03695569644565366
2413,fairness_yw,exom,nice,0,ett,0.06942687179631885
2414,fairness_yw,exom,nice,0,ett,0.056764570934121295
2415,fairness_yw,exom,nice,0,ett,0.13840189163531175
2416,fairness_yw,exom,nice,0,ett,0.05357615859696796
2417,fairness_yw,exom,nice,0,ett,0.04985857113206632
2418,fairness_yw,exom,nice,0,ett,0.09082591238817644
2419,fairness_yw,exom,nice,0,ett,0.0998681315369962
2420,fairness_yw,exom,nice,7,ett,-0.07362028933664094
2421,fairness_yw,exom,nice,7,ett,-0.016335385988678397
2422,fairness_yw,exom,nice,7,ett,0.0010093026384020432
2423,fairness_yw,exom,nice,7,ett,-0.07427669789271812
2424,fairness_yw,exom,nice,7,ett,-0.011043168251809843
2425,fairness_yw,exom,nice,7,ett,-0.009651497298508338
2426,fairness_yw,exom,nice,7,ett,0.15094124325295916
2427,fairness_yw,exom,nice,7,ett,0.013847535040287073
2428,fairness_yw,exom,nice,7,ett,-0.01195807835068552
2429,fairness_yw,exom,nice,7,ett,-0.034786760778449555
2430,fairness_yw,exom,nice,42,ett,-0.03758737612825591
2431,fairness_yw,exom,nice,42,ett,0.00042172100633919296
2432,fairness_yw,exom,nice,42,ett,0.029224902816271214
2433,fairness_yw,exom,nice,42,ett,0.029351780779575565
2434,fairness_yw,exom,nice,42,ett,0.016110637352137747
2435,fairness_yw,exom,nice,42,ett,0.021251669146917174
2436,fairness_yw,exom,nice,42,ett,0.08287442367388032
2437,fairness_yw,exom,nice,42,ett,0.043178828927896484
2438,fairness_yw,exom,nice,42,ett,0.24863748722285395
2439,fairness_yw,exom,nice,42,ett,0.05108532751433803
2440,fairness_yw,exom,nice,3407,ett,0.007230539674499492
2441,fairness_yw,exom,nice,3407,ett,0.04683320652436401
2442,fairness_yw,exom,nice,3407,ett,0.03916259349812701
2443,fairness_yw,exom,nice,3407,ett,0.07057915264747122
2444,fairness_yw,exom,nice,3407,ett,0.046687737610325075
2445,fairness_yw,exom,nice,3407,ett,0.04372059463426958
2446,fairness_yw,exom,nice,3407,ett,0.03511617485873214
2447,fairness_yw,exom,nice,3407,ett,0.05320221753008031
2448,fairness_yw,exom,nice,3407,ett,0.04478713144705043
2449,fairness_yw,exom,nice,3407,ett,-0.034048539048709414
2450,fairness_yw,exom,nice,65535,ett,-0.046423110884744906
2451,fairness_yw,exom,nice,65535,ett,-0.03138546409181889
2452,fairness_yw,exom,nice,65535,ett,-0.013327430631507986
2453,fairness_yw,exom,nice,65535,ett,-0.039189549130651785
2454,fairness_yw,exom,nice,65535,ett,-0.09251725985612896
2455,fairness_yw,exom,nice,65535,ett,-0.043208505298352406
2456,fairness_yw,exom,nice,65535,ett,-0.04487563182775012
2457,fairness_yw,exom,nice,65535,ett,0.0031089307066682337
2458,fairness_yw,exom,nice,65535,ett,-0.044157019577672124
2459,fairness_yw,exom,nice,65535,ett,-0.0031468179122711437
2460,fairness_yw,exom,nice,0,nde,-0.012924846865988548
2461,fairness_yw,exom,nice,0,nde,0.07219240404265065
2462,fairness_yw,exom,nice,0,nde,0.060695835301990575
2463,fairness_yw,exom,nice,0,nde,0.019606199725913598
2464,fairness_yw,exom,nice,0,nde,0.05491892647265473
2465,fairness_yw,exom,nice,0,nde,0.04531770553043618
2466,fairness_yw,exom,nice,0,nde,0.03843217414785283
2467,fairness_yw,exom,nice,0,nde,0.05288005431274928
2468,fairness_yw,exom,nice,0,nde,0.042984985958672284
2469,fairness_yw,exom,nice,0,nde,0.01987073441685072
2470,fairness_yw,exom,nice,7,nde,-0.023423778985749544
2471,fairness_yw,exom,nice,7,nde,-0.008613609827191393
2472,fairness_yw,exom,nice,7,nde,0.024452325571910738
2473,fairness_yw,exom,nice,7,nde,0.04487452991202251
2474,fairness_yw,exom,nice,7,nde,0.024320160590452056
2475,fairness_yw,exom,nice,7,nde,0.03652876701235608
2476,fairness_yw,exom,nice,7,nde,0.011467814639561646
2477,fairness_yw,exom,nice,7,nde,-0.005073110534120795
2478,fairness_yw,exom,nice,7,nde,-0.053305807804758965
2479,fairness_yw,exom,nice,7,nde,-0.024403871158295953
2480,fairness_yw,exom,nice,42,nde,0.04540669478343884
2481,fairness_yw,exom,nice,42,nde,0.06649004021726501
2482,fairness_yw,exom,nice,42,nde,0.069224541532868
2483,fairness_yw,exom,nice,42,nde,0.05886722322412569
2484,fairness_yw,exom,nice,42,nde,0.043894297089498935
2485,fairness_yw,exom,nice,42,nde,0.031522017492234655
2486,fairness_yw,exom,nice,42,nde,0.026172781375781162
2487,fairness_yw,exom,nice,42,nde,0.031335085745573255
2488,fairness_yw,exom,nice,42,nde,0.028272178281987137
2489,fairness_yw,exom,nice,42,nde,0.029730144496015243
2490,fairness_yw,exom,nice,3407,nde,-0.05943027028772191
2491,fairness_yw,exom,nice,3407,nde,0.005765940689668014
2492,fairness_yw,exom,nice,3407,nde,-0.06070583274412411
2493,fairness_yw,exom,nice,3407,nde,-0.062081385536009226
2494,fairness_yw,exom,nice,3407,nde,-0.05682861186727367
2495,fairness_yw,exom,nice,3407,nde,-0.027043636017985706
2496,fairness_yw,exom,nice,3407,nde,-0.05312413966653767
2497,fairness_yw,exom,nice,3407,nde,-0.04527236491953063
2498,fairness_yw,exom,nice,3407,nde,-0.05753645764085524
2499,fairness_yw,exom,nice,3407,nde,-0.03060498368868686
2500,fairness_yw,exom,nice,65535,nde,-0.16111780694535804
2501,fairness_yw,exom,nice,65535,nde,-0.14982595432735524
2502,fairness_yw,exom,nice,65535,nde,-0.07252882323336285
2503,fairness_yw,exom,nice,65535,nde,-0.10183080134061223
2504,fairness_yw,exom,nice,65535,nde,-0.1747834990842137
2505,fairness_yw,exom,nice,65535,nde,-0.1839506783860379
2506,fairness_yw,exom,nice,65535,nde,-0.1697165286427107
2507,fairness_yw,exom,nice,65535,nde,-0.15313248318002787
2508,fairness_yw,exom,nice,65535,nde,-0.1724046176302787
2509,fairness_yw,exom,nice,65535,nde,-0.1360288467774196
2510,fairness_yw,exom,nice,0,ctfde,-0.08600179995055726
2511,fairness_yw,exom,nice,0,ctfde,-0.01930885228680801
2512,fairness_yw,exom,nice,0,ctfde,-0.04621692890811108
2513,fairness_yw,exom,nice,0,ctfde,-0.025785919435013516
2514,fairness_yw,exom,nice,0,ctfde,-0.16099490274085998
2515,fairness_yw,exom,nice,0,ctfde,0.023614897382202793
2516,fairness_yw,exom,nice,0,ctfde,-0.055742065131383245
2517,fairness_yw,exom,nice,0,ctfde,-0.01004118437751872
2518,fairness_yw,exom,nice,0,ctfde,-0.057926944223102905
2519,fairness_yw,exom,nice,0,ctfde,-0.05129130537385926
2520,fairness_yw,exom,nice,7,ctfde,-0.035875776362427836
2521,fairness_yw,exom,nice,7,ctfde,-0.010491809304134736
2522,fairness_yw,exom,nice,7,ctfde,0.008824945857549671
2523,fairness_yw,exom,nice,7,ctfde,0.1570740973617939
2524,fairness_yw,exom,nice,7,ctfde,-0.04900912262485896
2525,fairness_yw,exom,nice,7,ctfde,0.12411966395812285
2526,fairness_yw,exom,nice,7,ctfde,-0.04392343659143638
2527,fairness_yw,exom,nice,7,ctfde,0.014285048863760363
2528,fairness_yw,exom,nice,7,ctfde,-0.04901735069208818
2529,fairness_yw,exom,nice,7,ctfde,0.0020873523512049408
2530,fairness_yw,exom,nice,42,ctfde,-0.0739194912802999
2531,fairness_yw,exom,nice,42,ctfde,-0.07734873137317916
2532,fairness_yw,exom,nice,42,ctfde,0.999232101474496
2533,fairness_yw,exom,nice,42,ctfde,-0.024656182398603343
2534,fairness_yw,exom,nice,42,ctfde,-0.07395582680035795
2535,fairness_yw,exom,nice,42,ctfde,-0.09744467345985569
2536,fairness_yw,exom,nice,42,ctfde,-0.07105610865638345
2537,fairness_yw,exom,nice,42,ctfde,-0.16356546192182098
2538,fairness_yw,exom,nice,42,ctfde,-0.11128020000247552
2539,fairness_yw,exom,nice,42,ctfde,0.02639025454654842
2540,fairness_yw,exom,nice,3407,ctfde,-0.031714937942600885
2541,fairness_yw,exom,nice,3407,ctfde,-0.02983443676813219
2542,fairness_yw,exom,nice,3407,ctfde,-0.014488008897344473
2543,fairness_yw,exom,nice,3407,ctfde,-0.025543272492088653
2544,fairness_yw,exom,nice,3407,ctfde,0.06283711785430163
2545,fairness_yw,exom,nice,3407,ctfde,0.013788097032316537
2546,fairness_yw,exom,nice,3407,ctfde,-0.00921435314144875
2547,fairness_yw,exom,nice,3407,ctfde,-0.0395438779227642
2548,fairness_yw,exom,nice,3407,ctfde,-0.04256469334692897
2549,fairness_yw,exom,nice,3407,ctfde,-0.014727042327680795
2550,fairness_yw,exom,nice,65535,ctfde,-0.19730155279865327
2551,fairness_yw,exom,nice,65535,ctfde,-0.1402839279583857
2552,fairness_yw,exom,nice,65535,ctfde,-0.2032968598955317
2553,fairness_yw,exom,nice,65535,ctfde,-0.18580194411345166
2554,fairness_yw,exom,nice,65535,ctfde,-0.19579216034792754
2555,fairness_yw,exom,nice,65535,ctfde,-0.17099503373370384
2556,fairness_yw,exom,nice,65535,ctfde,-0.19166800176426516
2557,fairness_yw,exom,nice,65535,ctfde,-0.22848355070011644
2558,fairness_yw,exom,nice,65535,ctfde,-0.2518608649622318
2559,fairness_yw,exom,nice,65535,ctfde,-0.1876748802954271
